t_s,option,cwnd_mult,cwnd,avg_thr_mbps,avg_urtt_ms,srtt_ms,min_rtt_ms,loss_ratio,reward,kalman_rtt_ms,act_mu,act_sig,agent_id,fair_bw_mbps,active_flows,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10
2.213,0,1.003,1674,0.400,20.000,20.441,20.000,0.0,1.0011,20.000,0.0015,1.0000,0,10.000,2,0.02393,0.20000,0.80567,0.61494,1.00000,0.00060,-0.04762,0.00000,0.00501,0.20441,0.20000
2.215,0,0.994,1664,0.400,21.000,20.511,20.000,0.0,0.9080,20.000,0.0005,1.0000,0,10.000,2,0.00300,0.21000,0.80599,0.61122,1.00000,0.00060,0.05000,0.00000,0.00501,0.20511,0.20000
2.217,0,1.015,1690,0.400,20.000,20.447,20.000,0.0,1.0011,20.000,0.0012,1.0000,0,10.000,2,-0.00597,0.20000,0.80534,0.61699,1.00000,0.00060,-0.04762,0.00000,0.00501,0.20447,0.20000
2.219,0,1.015,1716,0.400,21.000,20.516,20.000,0.0,0.9080,20.000,0.0043,0.9990,0,10.000,2,0.01562,0.21000,0.80703,0.60561,1.00000,0.00059,0.05000,0.00000,0.00501,0.20516,0.20000
2.221,0,1.020,1752,0.400,20.000,20.451,20.000,0.0,1.0011,20.000,-0.0004,1.0000,0,10.000,2,0.01598,0.20000,0.80875,0.59810,1.00000,0.00058,-0.04762,0.00000,0.00501,0.20451,0.20000
2.223,0,1.017,1782,0.400,20.000,20.395,20.000,0.0,1.0011,20.000,0.0020,1.0000,0,10.000,2,0.02038,0.20000,0.81094,0.58431,1.00000,0.00057,0.00000,0.00000,0.00501,0.20395,0.20000
2.226,0,0.994,1772,0.400,21.000,20.471,20.000,0.0,0.9080,20.000,0.0032,1.0000,0,10.000,2,0.01769,0.21000,0.81284,0.57257,1.00000,0.00056,0.05000,0.00000,0.00501,0.20471,0.20000
2.228,0,0.980,1735,0.400,20.000,20.412,20.000,0.0,1.0011,20.000,0.0034,1.0000,0,10.000,2,-0.00673,0.20000,0.81211,0.57859,1.00000,0.00056,-0.04762,0.00000,0.00501,0.20412,0.20000
2.230,0,1.004,1742,0.400,21.000,20.485,20.000,0.0,0.9080,20.000,0.0021,1.0000,0,10.000,2,-0.02089,0.21000,0.80982,0.58923,1.00000,0.00058,0.05000,0.00000,0.00501,0.20485,0.20000
2.231,0,0.992,1727,0.400,20.000,20.425,20.000,0.0,1.0011,20.000,0.0064,0.9974,0,10.000,2,0.00461,0.20000,0.81032,0.58864,1.00000,0.00057,-0.04762,0.00000,0.00501,0.20425,0.20000
2.233,0,1.015,1752,0.400,21.000,20.497,20.000,0.0,0.9080,20.000,0.0023,1.0000,0,10.000,2,-0.00918,0.21000,0.80931,0.59234,1.00000,0.00058,0.05000,0.00000,0.00501,0.20497,0.20000
2.235,0,0.983,1723,0.400,20.000,20.434,20.000,0.0,1.0011,20.000,0.0007,1.0000,0,10.000,2,0.01564,0.20000,0.81100,0.58527,1.00000,0.00057,-0.04762,0.00000,0.00501,0.20434,0.20000
2.237,0,0.999,1720,0.400,21.000,20.505,20.000,0.0,0.9080,20.000,0.0041,0.9978,0,10.000,2,-0.01711,0.21000,0.80913,0.59366,1.00000,0.00058,0.05000,0.00000,0.00501,0.20505,0.20000
2.239,0,1.007,1732,0.400,20.000,20.442,20.000,0.0,1.0011,20.000,0.0006,1.0000,0,10.000,2,-0.00232,0.20000,0.80887,0.59710,1.00000,0.00058,-0.04762,0.00000,0.00501,0.20442,0.20000
2.241,0,1.022,1771,0.400,21.000,20.512,20.000,0.0,0.9080,20.000,-0.0004,1.0000,0,10.000,2,0.00756,0.21000,0.80969,0.59079,1.00000,0.00058,0.05000,0.00000,0.00501,0.20512,0.20000
2.243,0,0.977,1730,0.400,20.000,20.448,20.000,0.0,1.0011,20.000,0.0016,1.0000,0,10.000,2,0.02252,0.20000,0.81211,0.57975,1.00000,0.00056,-0.04762,0.00000,0.00501,0.20448,0.20000
2.245,0,0.980,1693,0.400,20.000,20.392,20.000,0.0,1.0011,20.000,0.0040,0.9978,0,10.000,2,-0.02372,0.20000,0.80950,0.59198,1.00000,0.00058,0.00000,0.00000,0.00501,0.20392,0.20000
2.247,0,1.013,1714,0.000,0.000,20.392,20.000,0.0,0.0000,20.000,0.0009,1.0000,0,10.000,2,-0.02140,0.00000,0.80716,0.00000,1.00000,0.00059,-1.00000,0.00000,0.00000,0.20392,0.20000
2.249,0,0.994,1704,0.400,21.000,20.468,20.000,0.0,0.9080,20.000,0.0009,1.0000,0,10.000,2,0.01359,0.21000,0.80862,0.59518,1.00000,0.00058,0.05000,0.00000,0.00501,0.20468,0.20000
2.251,0,0.998,1699,0.400,20.000,20.409,20.000,0.0,1.0011,20.000,0.0001,1.0000,0,10.000,2,-0.00700,0.20000,0.80786,0.60161,1.00000,0.00059,-0.04762,0.00000,0.00501,0.20409,0.20000
2.253,0,1.015,1724,0.400,21.000,20.483,20.000,0.0,0.9080,20.000,-0.0010,1.0000,0,10.000,2,-0.00294,0.21000,0.80754,0.60166,1.00000,0.00059,0.05000,0.00000,0.00501,0.20483,0.20000
2.255,0,1.006,1735,0.400,20.000,20.423,20.000,0.0,1.0011,20.000,0.0004,1.0000,0,10.000,2,0.01590,0.20000,0.80925,0.59438,1.00000,0.00058,-0.04762,0.00000,0.00501,0.20423,0.20000
2.257,0,1.024,1778,0.400,21.000,20.495,20.000,0.0,0.9080,20.000,0.0035,1.0000,0,10.000,2,0.00638,0.21000,0.80994,0.58887,1.00000,0.00058,0.05000,0.00000,0.00501,0.20495,0.20000
